distance x [m],distance y [m],distance z [m],angle x [rad],angle y [rad],angle z [rad]
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0379512657,0.0386473107,1.6580126610,3.1194407940,-0.0392787531,0.0011457879
0.0365606962,0.0384071691,1.6212802584,-3.1043002605,-0.0906845853,-0.0199025068
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0365239580,0.0371905885,1.5955538577,3.1211602688,-0.0393250734,-0.0359194018
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
0.0359122366,0.0371073987,1.5897476533,-3.0669903755,-0.1948963851,-0.0338625759
