distance x [m],distance y [m],distance z [m],angle x [rad],angle y [rad],angle z [rad]
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
0.0491133567,0.3698901054,4.9585641263,3.0897316933,-0.0080735181,0.0007669468
